t,x,y,crs,NO2
2024-08-24,113.77659013525215,-7.055264254680547,b'',1.4045852e-05
2024-08-25,113.77659013525215,-7.020542032458331,b'',1.3651649e-05
2024-08-25,113.77659013525215,-7.055264254680547,b'',1.3284216e-05
2024-08-26,113.77659013525215,-7.020542032458331,b'',2.354209e-05
2024-08-26,113.77659013525215,-7.055264254680547,b'',2.1523765e-05
2024-08-27,113.77659013525215,-7.020542032458331,b'',1.4103094e-05
2024-08-27,113.77659013525215,-7.055264254680547,b'',2.4320641e-05
2024-08-28,113.77659013525215,-7.020542032458331,b'',
2024-08-28,113.77659013525215,-7.055264254680547,b'',
2024-08-29,113.77659013525215,-7.020542032458331,b'',3.0120327e-05
2024-08-29,113.77659013525215,-7.055264254680547,b'',1.9468416e-05
2024-08-30,113.77659013525215,-7.020542032458331,b'',2.0015232e-05
2024-08-30,113.77659013525215,-7.055264254680547,b'',1.7181257e-05
2024-08-31,113.77659013525215,-7.020542032458331,b'',2.1756912e-05
2024-08-31,113.77659013525215,-7.055264254680547,b'',2.6242305e-05
2024-09-01,113.77659013525215,-7.020542032458331,b'',8.274322e-06
2024-09-01,113.77659013525215,-7.055264254680547,b'',1.50773985e-05
2024-09-02,113.77659013525215,-7.020542032458331,b'',1.475498e-06
2024-09-02,113.77659013525215,-7.055264254680547,b'',1.3574734e-05
2024-09-03,113.77659013525215,-7.020542032458331,b'',5.600047e-06
2024-09-03,113.77659013525215,-7.055264254680547,b'',5.600047e-06
2024-09-04,113.77659013525215,-7.020542032458331,b'',1.7936723e-06
2024-09-04,113.77659013525215,-7.055264254680547,b'',1.7936723e-06
2024-09-05,113.77659013525215,-7.020542032458331,b'',2.3840668e-05
2024-09-05,113.77659013525215,-7.055264254680547,b'',4.2266806e-06
2024-09-06,113.77659013525215,-7.020542032458331,b'',2.4333995e-05
2024-09-06,113.77659013525215,-7.055264254680547,b'',1.9400388e-05
2024-09-07,113.77659013525215,-7.020542032458331,b'',1.4531114e-05
2024-09-07,113.77659013525215,-7.055264254680547,b'',1.6325037e-05
